Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Andres MenaM30-34,CO,#1222,166,700,796,37:55:00,2:59:21,2:10:10,5:57:10,82.2
Martín Orrego VélezM30-34,CO,#1239,261,1145,1381,38:59:00,2:51:11,2:59:43,6:41:47,75.9
Marco DuarteM30-34,CO,#1142,54,220,240,48:08:00,2:35:56,1:41:12,5:15:47,89
Juan Diego Céspedes HenaoM30-34,CO,#281,207,874,1010,38:32:00,2:42:08,2:40:21,6:10:36,80.2
Andres MendezM30-34,CO,#1223,181,755,865,43:27:00,2:57:31,2:12:20,6:01:40,81.5
Carlos GuzmanM30-34,CO,#1189,68,271,295,37:12:00,2:45:38,1:51:34,5:20:39,88.1
Carlos Blanco GualdronM30-34,CO,#1101,125,516,570,46:41:00,2:56:02,1:48:46,5:41:30,84.6
Juan David Bastidas SánchezM30-34,CO,#1096,235,1025,1214,46:07:00,2:59:50,2:28:38,6:27:19,77.8
Juan Pablo NogueraM30-34,CO,#345,247,1064,1263,45:11:00,2:52:54,2:42:37,6:30:54,77.3
Mario Fernando Garzon MuñozM30-34,CO,#1160,284,1286,1591,56:50:00,3:21:51,2:38:35,7:07:18,72.7
Robert Sebastian Hortua LealM30-34,CO,#1193,269,1202,1459,47:31:00,3:12:12,2:40:21,6:49:48,74.9
Felipe SalinasM30-34,CO,#1290,52,211,231,40:37:00,2:35:24,1:53:39,5:14:33,89.2
Gustavo PradaM30-34,CO,#310,260,1133,1367,43:19:00,3:07:18,2:40:51,6:40:50,76
Kevin HumphreyM30-34,US,#191,130,554,610,42:30:00,2:43:42,2:09:15,5:44:08,84.2
Camilo MejiaM30-34,CO,#1221,133,562,618,35:22:00,2:42:57,2:20:54,5:45:09,84
Victor Harol Correcha RodríguezM30-34,CO,#1131,257,1124,1351,56:46:00,2:56:07,2:34:21,6:38:56,76.3
Felipe Silva RodríguezM30-34,CO,#440,62,247,268,41:30:00,2:42:03,1:47:16,5:17:58,88.6
Eduardo AcevedoM30-34",CO,#95,3,16,16,34:05:00,2:13:21,1:29:30,4:21:35,99.9
Camilo Andrés González PinillaM30-34,CO,#1177,136,571,628,53:04:00,2:43:38,2:01:54,5:45:52,83.9
Diego HerreraM30-34,CO,#189,79,311,340,39:38:00,2:36:06,2:03:21,5:26:13,87.2
David CastellanosM30-34,CO,#1121,253,1105,1323,55:15:00,2:59:14,2:31:50,6:36:27,76.6
Julian Colorado AgudeloM30-34,CO,#1128,286,1296,1610,47:53:00,3:12:56,2:59:34,7:10:50,72.3
Alejandro BlandonM30-34,CO,#1103,152,623,697,52:57:00,2:46:33,2:05:03,5:50:24,83.2
Nabih Abuapara HerreraM30-34,PE,#1191,5,28,28,31:16:00,2:13:55,1:39:10,4:29:20,98.2
Julio García BarcoM30-34,CO,#283,277,1246,1522,43:05:00,3:19:03,2:36:47,6:57:25,73.9
Edgar Alfonso Quiroga GomezM30-34,CO,#1264,96,393,435,47:33:00,2:39:29,2:00:22,5:33:20,86
Josue Miguel Rodríguez VizcainoM30-34,CO,#1279,282,1279,1577,56:59:00,3:10:11,2:45:14,7:05:29,72.9
Andrés CabreraM30-34,CO,#1111,124,510,563,41:28:00,2:44:52,2:04:58,5:40:52,84.7
Danny NovoaM30-34,CO,#396,113,452,496,38:01:00,2:56:04,1:55:59,5:37:16,85.3
Luis CabreraM30-34,CO,#1112,246,1062,1261,44:54:00,2:57:46,2:39:20,6:30:48,77.3
Manuel Alejandro Díaz DuarteM30-34,CO,#1139,297,1368,1741,48:38:00,3:29:52,3:00:46,7:41:11,68.9
Carlos Arturo Humanez RochaM30-34,CO,#1194,186,776,890,1:06:02,2:54:36,1:54:22,6:03:34,81.2
Gabriel RobledoM30-34,CO,#1275,293,1330,1665,45:39:00,3:35:14,2:47:25,7:22:03,71
Humberto Solorzano ChauxM30-34,CO,#1302,215,903,1047,39:23:00,2:52:37,2:34:06,6:13:29,79.8
Camilo Hernando Botero SalazarM30-34,CO,#499,254,1106,1324,51:45:00,3:06:17,2:29:22,6:36:30,76.6
Jhon Fredy Torres RestrepoM30-34,CO,#1308,23,101,110,41:17:00,2:27:16,1:42:57,4:57:10,92.5
Sebastian Orozco GomezM30-34,CO,#438,30,125,137,36:42:00,2:34:00,1:44:07,5:02:41,91.4
Juan Nicolas Bello ZapataM30-34,CO,#1098,74,297,325,39:24:00,2:34:26,2:05:17,5:24:35,87.5
Henry CeballosM30-34,PA,#1124,97,394,436,38:09:00,2:39:06,2:09:40,5:33:28,86
Oscar FlorezM30-34,CO,#1154,155,639,718,52:20:00,2:46:01,2:06:49,5:52:02,83
Wilson David Ramirez JimenezM30-34,CO,#1267,192,804,922,43:44:00,2:44:52,2:28:29,6:04:53,81
Miguel Angel Spinel BetancourtM30-34,CO,#1306,272,1216,1485,56:14:00,3:04:01,2:34:33,6:53:45,74.4
João SantosM30-34,BR,#1294,86,346,380,44:07:00,2:32:06,2:06:28,5:29:27,86.6
Jorge Andres Maldonado De La RosaM30-34,CO,#1207,63,248,269,40:16:00,2:34:30,1:54:45,5:18:02,88.6
Andres CárdenasM30-34,CO,#1116,78,309,338,47:14:00,2:38:48,1:53:52,5:26:10,87.2
Juan Esteban Gallo GiraldoM30-34,CO,#450,50,203,222,41:37:00,2:31:48,1:53:28,5:13:27,89.4
Jhon Ricardo Gonzalez SandovalM30-34,CO,#1181,243,1052,1248,48:04:00,3:27:10,2:05:15,6:30:04,77.4
Camilo BarretoM30-34,CO,#315,170,722,825,37:24:00,3:06:40,2:08:08,5:58:45,81.9
Diego Alejandro Martinez FajardoM30-34,CO,#1212,40,166,180,34:36:00,2:37:19,1:51:13,5:08:27,90.3
Manuel Felipe Castro CarreñoM30-34,CO,#1122,123,509,562,36:56:00,2:45:44,2:11:24,5:40:51,84.7
David Pérez BarbosaM30-34,CO,#141,24,104,113,39:08:00,2:37:04,1:34:31,4:58:10,92.3
Diego Fernando ZuluagaM30-34,CO,#455,118,475,524,41:52:00,2:45:50,2:04:08,5:38:59,85
Rodrigo CancinoM30-34,CO,#1114,51,208,227,36:11:00,2:40:05,1:51:58,5:14:06,89.3
Nestor Leonardo Barrro SalasM30-34,CO,#1095,180,754,864,49:05:00,2:57:28,2:06:28,6:01:39,81.5
Alexander Sepulveda MontalvoM30-34,CO,#439,72,290,317,38:18:00,2:37:18,2:02:09,5:22:55,87.8
Sebastian UlloaM30-34,CO,#122,16,64,68,28:02:00,2:31:34,1:41:34,4:47:13,94.4
Carlos Mauricio Visbal NavarroM30-34,CO,#1324,111,435,477,40:14:00,2:41:13,2:03:48,5:35:57,85.5
Johnny VargasM30-34,CR,#197,88,353,390,38:44:00,2:41:35,2:03:08,5:30:26,86.5
Juan Luis Osorio PintoM30-34,CO,#140,53,216,236,40:41:00,2:39:32,1:49:51,5:15:11,89.1
Juan GutierrezM30-34,CO,#1188,183,761,871,48:57:00,2:58:34,2:06:11,6:02:15,81.4
Byron Gonzalez RengifoM30-34,CO,#1178,182,757,867,46:47:00,2:53:22,2:13:49,6:01:46,81.5
Daniel Felipe Paez TovarM30-34,CO,#1245,45,180,195,41:52:00,2:32:03,1:50:55,5:10:32,90
Jose AcostaM30-34,CO,#1076,165,695,790,43:24:00,2:55:59,2:05:52,5:56:51,82.2
Daniel MurilloM30-34,CO,#1233,20,88,95,37:16:00,2:31:41,1:40:43,4:54:45,92.9
Juan Martin UribeM30-34,CO,#1311,242,1050,1246,39:02:00,3:09:23,2:35:05,6:30:02,77.4
Arnold Javier Manrique SánchezM30-34,CO,#1209,134,564,620,43:41:00,2:48:34,2:05:26,5:45:13,84
Juan QuinteroM30-34,CO,#1263,106,418,460,40:47:00,2:40:59,2:07:59,5:34:56,85.7
David Ricardo Perez RodriguezM30-34,CO,#1253,61,244,265,39:47:00,2:40:14,1:51:21,5:17:49,88.6
Andres Felipe Barrera OspinaM30-34,CO,#1094,73,291,318,40:25:00,2:40:25,1:55:29,5:23:02,87.7
Andres Gerardo Echavarria QuinteroM30-34,CO,#1144,146,597,659,46:09:00,2:43:41,2:09:58,5:47:55,83.6
Pedro GM30-34,CO,#1165,250,1088,1294,49:22:00,3:01:26,2:34:58,6:33:55,76.9
Ricardo MoyaM30-34,EC,#1229,27,118,129,38:06:00,2:25:54,1:51:45,5:01:52,91.6
Francisco CeronM30-34,CO,#99,8,33,34,33:45:00,2:24:50,1:28:51,4:31:56,97.6
Eduardo Ortiz ValderramaM30-34,CO,#1241,57,232,253,44:19:00,2:36:31,1:49:30,5:16:52,88.8
Rolando AchurraM30-34,PA,#1075,116,465,513,37:20:00,2:42:16,2:12:17,5:38:21,85.1
Julian PedrazaM30-34,CO,#1249,80,313,342,44:55:00,2:38:15,1:57:00,5:26:25,87.1
Juan David Duarte MoralesM30-34,CO,#1143,179,752,862,46:12:00,2:50:46,2:08:21,6:01:23,81.5
Juan Felipe Gonzalez RestrepoM30-34,CO,#1179,142,588,649,35:40:00,2:47:48,2:16:16,5:47:16,83.7
Fernando RengifoM30-34,CO,#103,29,123,135,31:19:00,2:31:30,1:55:17,5:02:34,91.4
Pedro DonadoM30-34,CO,#1141,122,501,554,41:13:00,2:44:45,2:05:56,5:40:34,84.8
Julio PalaciosM30-34,CO,#1246,191,801,919,41:05:00,2:46:25,2:28:18,6:04:49,81
Mauricio AlvarezM30-34,CO,#1083,226,964,1129,45:57:00,3:04:13,2:19:43,6:20:17,78.8
Iván ArenasM30-34,CO,#1089,204,867,1003,48:57:00,2:54:42,2:16:38,6:10:17,80.2
Mauricio Garcia BeltranM30-34,CO,#1158,188,788,903,50:11:00,2:57:01,2:08:24,6:04:02,81.1
Rafael Pulido SuarezM30-34,CO,#193,140,585,646,41:56:00,2:47:35,2:10:55,5:47:10,83.7
Juan Pablo Estefan Ruiz MolinaM30-34,CO,#397,171,726,830,39:15:00,3:04:19,2:06:12,5:59:01,81.9
Julian CordobaM30-34,CO,#1130,98,395,437,40:43:00,2:47:54,1:57:14,5:33:31,85.9
Juan PaezM30-34,CO,#287,39,163,177,37:56:00,2:36:37,1:46:48,5:08:08,90.4
Fabian QuimbayoM30-34,CO,#1262,32,138,151,31:18:00,2:48:43,1:40:15,5:04:57,91
Giovanny Leonardo Romero AmayaM30-34,CO,#1284,173,733,837,55:32:00,2:53:46,2:04:33,6:00:00,81.7
Giovanni SacconiM30-34,CO,#1286,241,1045,1239,47:23:00,3:00:12,2:30:10,6:29:07,77.6
Cristian Camilo Guevara RojasM30-34,CO,#1186,244,1053,1249,45:42:00,3:02:32,2:31:23,6:30:11,77.4
Eddie FisherM30-34,PA,#1152,64,253,275,33:32:00,2:38:02,2:01:12,5:18:50,88.5
Gustavo IsazaM30-34,CO,#1196,219,931,1081,42:18:00,2:48:30,2:37:18,6:16:28,79.3
Diego RamirezM30-34,CO,#290,110,430,472,45:08:00,2:53:34,1:47:23,5:35:35,85.6
Andrés Arango EscobarM30-34,CO,#1086,231,1002,1179,43:04:00,2:53:44,2:39:04,6:25:02,78.1
Jorge PeraltaM30-34,CO,#1255,208,877,1013,44:05:00,3:07:34,2:04:45,6:10:48,80.1
Julian HerreraM30-34,CO,#190,36,158,172,34:54:00,2:35:24,1:50:15,5:07:20,90.5
Oscar Fuentes HerreraM30-34,CR,#1155,245,1061,1259,45:04:00,3:04:04,2:33:40,6:30:46,77.3
Juan Pablo Vasquez GarciaM30-34,CO,#1315,240,1044,1238,51:01:00,2:56:51,2:33:09,6:29:07,77.6
James David Reyes DiazM30-34,CO,#1274,196,822,945,51:07:00,2:45:29,2:21:20,6:06:35,80.8
Juan PerezM30-34,CO,#1254,218,914,1060,43:03:00,2:42:47,2:38:27,6:14:39,79.6
Guillermo VelasquezM30-34,VE,#1317,255,1108,1328,43:20:00,2:36:09,3:09:45,6:37:04,76.5
Juan Felipe FrancoM30-34,CO,#2053,100,401,443,41:58:00,2:36:45,2:07:23,5:33:47,85.9
Andres Mauricio Quiroga MedinaM30-34,CO,#1265,262,1158,1399,1:04:29,3:10:32,2:16:48,6:42:48,75.8
daniel alvarez tamayoM30-34,CO,#524,225,963,1128,48:44:00,2:49:57,2:34:25,6:20:01,78.8
Alexander GuevaraM30-34,CO,#1185,258,1129,1360,57:19:00,2:59:34,2:27:52,6:40:20,76.1
juan cardonaM30-34,CO,#1118,202,853,986,53:30:00,2:52:46,2:12:15,6:09:18,80.4
Tulio AlfonsoM30-34,CO,#1082,278,1250,1531,1:02:37,3:30:03,2:16:52,6:58:17,73.8
Sebastian Posada GomezM30-34,CO,#105,6,29,29,26:57:00,2:20:11,1:37:47,4:30:13,98
Diego ArteagaM30-34,EC,#137,4,18,18,35:27:00,2:19:13,1:23:10,4:23:09,99.6
Jonathan AlvaradoM30-34,EC,#428,273,1225,1498,46:39:00,3:08:03,2:51:20,6:55:23,74.2
Rafael del Castillo CaldasM30-34,CO,#1136,292,1321,1652,49:30:00,3:14:44,3:05:36,7:19:35,71.3
Diego Alejandro Lopez ChaparroM30-34,CO,#1202,41,173,188,45:38:00,2:29:20,1:48:34,5:09:47,90.1
Martin GonzalezM30-34,CO,#1172,267,1191,1445,47:10:00,3:05:12,2:45:30,6:48:19,75
Juan Pablo GarcíaM30-34,CO,#2054,132,560,616,41:47:00,2:46:09,2:10:11,5:44:58,84.1
Luis RiveraM30-34,CO,#463,28,122,134,47:27:00,2:33:02,1:33:48,5:02:29,91.5
Mauricio GualteroM30-34,CO,#1184,44,179,194,43:59:00,2:28:59,1:52:34,5:10:22,90
Andrés Mauricio Murillo AriasM30-34,CO,#1234,120,481,531,41:34:00,2:42:32,2:07:20,5:39:12,85
Duberney Manrique RodríguezM30-34,CO,#1208,47,192,209,47:53:00,2:33:50,1:41:14,5:11:48,89.7
Manuel Fernando Coy VillamilM30-34,CO,#1133,108,427,469,42:28:00,2:37:54,2:05:30,5:35:23,85.6
Steven MoscosoM30-34,CO,#1228,154,633,708,40:30:00,2:54:54,2:04:02,5:51:19,83.1
Julian R. Rodriguez RebolledoM30-34,CO,#1277,193,805,923,40:50:00,2:52:41,2:21:44,6:04:54,81
Diego Alejandro Bonilla OrozcoM30-34,CO,#1105,65,257,280,27:04:00,2:44:03,2:02:58,5:19:18,88.4
Horacio CaicedoM30-34,CO,#187,121,499,552,41:32:00,2:44:25,2:07:41,5:40:18,84.8
Diego RojasM30-34,CO,#195,85,342,376,37:42:00,2:34:51,2:08:28,5:28:44,86.8
Juan Manuel Jaime TobónM30-34,CO,#1197,228,967,1132,42:55:00,2:59:50,2:27:12,6:20:35,78.7
Andres CastanoM30-34,CO,#1120,81,321,352,42:34:00,2:42:10,1:53:51,5:27:02,87
Juan Pablo AristizabalM30-34,CO,#96,94,381,420,32:23:00,2:57:29,1:57:12,5:32:35,86.1
Juan David Blanco TenorioM30-34,CO,#1102,198,835,964,48:11:00,2:43:16,2:18:22,6:07:40,80.6
Everardo MarinM30-34,CO,#1210,162,664,752,40:44:00,2:55:05,2:11:51,5:53:59,82.7
Alejandro Velásquez GonzálezM30-34,CO,#1318,271,1212,1472,45:24:00,3:12:18,2:41:43,6:51:39,74.6
Darwin VillataM30-34",VE,#1320,2,15,15,30:34:00,2:15:29,1:29:26,4:20:28,100.2
Xavier De la Espriella BabiloniaM30-34,CO,#1135,177,750,860,34:17:00,2:50:21,2:26:14,6:01:21,81.5
Luis VillasanteM30-34,PE,#1322,42,176,191,40:35:00,2:32:42,1:51:55,5:10:01,90.1
Santiago Heredia OrdoñezM30-34,CO,#395,256,1119,1341,53:37:00,3:26:16,2:09:30,6:38:08,76.4
Nicolas Ignacio Escalante BarriosM30-34,CO,#1147,221,954,1112,51:18:00,2:58:43,2:21:57,6:18:39,79
Julio DiazM30-34,CO,#394,259,1132,1366,44:17:00,2:55:06,2:54:22,6:40:48,76
Ivan Monroy BonnetM30-34,CO,#1224,160,656,740,41:56:00,3:03:32,2:01:20,5:53:05,82.8
Juan David Gomez PatiñoM30-34,CO,#1171,268,1201,1458,45:56:00,3:14:14,2:37:26,6:49:47,74.9
Jose RosadoM30-34,CO,#335,220,945,1099,48:28:00,2:47:46,2:32:32,6:17:38,79.2
Ivan Felipe GarzonM30-34,CO,#138,77,308,337,36:52:00,2:28:27,2:15:59,5:26:01,87.2
Jhonattan RestrepoM30-34,CO,#1269,129,550,606,40:19:00,2:51:54,1:58:57,5:43:55,84.2
Gregorio Bravo DueñasM30-34,EC,#1107,178,751,861,44:06:00,2:39:15,2:28:55,6:01:21,81.5
Diego Fernando Marin ArdilaM30-34,CO,#285,109,428,470,39:41:00,2:48:15,2:01:13,5:35:31,85.6
Sebastían EscobarM30-34,CO,#1148,158,652,736,45:24:00,2:42:37,2:17:48,5:52:54,82.8
Humberto FrancoM30-34,CO,#188,143,591,652,37:03:00,2:42:45,2:20:50,5:47:38,83.7
Francisco CousinM30-34,CO,#1132,233,1017,1202,47:58:00,2:58:35,2:28:59,6:26:22,77.9
John Fredy Moreno OssaM30-34,CO,#1227,290,1308,1629,58:01:00,3:21:51,2:48:53,7:15:18,71.8
Jeison Andrey Rojas CastiblancoM30-34,CO,#1281,156,647,728,51:31:00,2:37:33,2:17:09,5:52:35,82.9
Laércio DominguesM30-34,BR,#1140,71,282,307,42:31:00,2:39:49,1:54:00,5:22:02,87.9
Alvaro Alejandro Grande CamposM30-34,CO,#1183,289,1303,1618,49:22:00,3:17:22,2:56:37,7:12:40,72.1
Duver Mauricio Sanchez HernandezM30-34,CO,#1293,232,1012,1195,49:38:00,3:10:42,2:13:42,6:26:09,78
Andres CabezasM30-34,CO,#1110,301,1385,1769,1:09:57,3:53:22,2:41:16,7:56:21,67.3
Johaan Trujillo BetancourtM30-34,CO,#1309,147,599,661,31:17:00,2:53:24,2:15:30,5:48:01,83.6
Juan José JaramilloM30-34,EC,#139,131,558,614,38:44:00,2:27:37,2:32:21,5:44:30,84.1
Francisco MedinaM30-34,CM,#1218,33,143,156,48:13:00,2:30:27,1:39:07,5:05:28,90.9
Pablo GneccoM30-34,CO,#1166,296,1363,1732,55:38:00,3:23:19,3:07:26,7:38:47,69.1
alexander del valleM30-34,CO,#333,302,1400,1795,1:01:53,3:42:16,3:43:17,8:51:08,62.1
Jorge AndradeM30-34,CO,#2089,185,766,877,43:39:00,2:45:00,2:21:37,6:02:30,81.4
Juan Manuel Prado VillafradeM30-34,CO,#1261,14,59,63,40:28:00,2:22:47,1:36:29,4:44:49,94.9
Duvan NietoM30-34,CO,#1236,92,375,414,45:54:00,2:33:07,2:04:38,5:32:08,86.2
Ivan YandunM30-34,EC,#1325,285,1295,1609,59:35:00,3:18:12,2:43:02,7:10:44,72.3
Sebastian Restrepo JaramilloM30-34,CO,#1271,201,847,979,46:47:00,2:50:03,2:23:09,6:09:01,80.4
Juan Pablo Sora RodriguezM30-34,CO,#1303,139,584,645,43:24:00,2:49:14,2:07:22,5:47:06,83.7
Carlos MelendezM30-34,CO,#246,175,746,854,52:34:00,2:54:59,2:04:06,6:00:58,81.6
Leandro Javier LopezM30-34,AR,#2134,66,264,287,36:28:00,2:43:03,1:50:57,5:19:50,88.3
Camilo Yepes GalloM30-34,CO,#1326,135,565,621,45:48:00,2:49:41,2:03:36,5:45:15,84
Ivan Silva BandaM30-34,EC,#1299,216,906,1052,49:13:00,2:59:15,2:13:40,6:13:57,79.7
DANIEL RADAM30-34,CO,#194,67,269,293,41:38:00,2:35:52,1:58:03,5:20:30,88.2
Daniel Alberto Martinez RojasM30-34,CO,#1214,279,1254,1538,57:08:00,3:19:59,2:26:06,7:00:29,73.5
Alejandro Restrepo JaramilloM30-34,CO,#1270,114,454,498,41:06:00,2:48:00,1:59:56,5:37:17,85.3
Diego BossoM30-34,CO,#2051,13,58,62,37:16:00,2:21:52,1:40:44,4:44:43,94.9
Andres Madrigal ZamoraM30-34,CR,#1205,105,416,458,55:28:00,2:37:42,1:55:47,5:34:55,85.7
Wilson AlbarracínM30-34,CO,#1078,18,83,90,39:45:00,2:33:51,1:33:24,4:53:21,93.2
Jaime Andres Carrero SuarezM30-34,CO,#1119,138,583,644,45:25:00,2:49:38,2:04:53,5:46:59,83.8
Juan Camilo Uribe RodriguezM30-34,CO,#1312,209,878,1015,49:13:00,2:53:49,2:21:47,6:10:56,80.1
Alejandro Perez GomezM30-34,CO,#2147,87,352,387,42:03:00,2:35:01,2:04:09,5:30:05,86.5
Manuel SanchezM30-34,CO,#1292,119,478,527,31:30:00,2:49:03,2:13:23,5:39:07,85
Sebastian Martinez LopezM30-34,CO,#1213,210,883,1022,51:57:00,2:42:02,2:27:42,6:11:17,80.1
Christian RomeroM30-34,CO,#1282,69,273,297,40:17:00,2:41:07,1:53:11,5:20:51,88.1
Andres Felipe RodriguezM30-34,CO,#106,10,36,37,28:46:00,2:18:42,1:41:58,4:33:26,97.3
Juanfer RodriguezM30-34,EC,#142,15,62,66,30:46:00,2:26:36,1:42:58,4:46:35,94.6
Sergio Fernando Godoy VejaranoM30-34,CO,#1167,176,748,858,37:41:00,2:53:43,2:16:42,6:01:10,81.6
Manuel FaldutoM30-34,PY,#1150,127,526,580,57:42:00,2:46:38,1:50:33,5:42:20,84.5
Caio Simioni NevesM30-34,BR,#1300,82,322,353,44:06:00,2:33:22,2:02:39,5:27:05,87
Ricardo Barrero MedinaM30-34,CO,#280,99,400,442,44:07:00,2:50:25,1:51:08,5:33:43,85.9
Cesar HernandezM30-34,CO,#284,153,625,699,46:35:00,2:48:39,2:05:55,5:50:28,83.2
Juan Sebastián Zamora GrajalesM30-34,CO,#1328,205,871,1007,58:02:00,2:55:29,2:06:02,6:10:24,80.2
Juan Pablo Reyes AristizabalM30-34,CO,#1273,55,222,242,37:48:00,2:44:15,1:48:37,5:15:53,89
Sebastian CalderonM35-39,CO,#199,92,379,418,49:53:00,2:37:01,1:58:43,5:32:29,87.7
German EscobarM35-39,MX,#407,184,773,885,40:36:00,2:55:36,2:16:25,6:03:12,82.8
Julian GarciaM35-39,CO,#1411,94,392,434,50:28:00,2:43:25,1:54:27,5:33:19,87.5
Carlos Andres Herrera IbagosM35-39,CO,#1428,80,335,366,36:24:00,2:39:41,2:03:51,5:27:49,88.5
Pablo GualdronM35-39,CO,#1422,219,947,1102,48:49:00,3:03:05,2:18:23,6:17:47,80.6
Diego Fernando Polania VargasM35-39,CO,#1508,257,1087,1293,48:40:00,3:02:36,2:31:51,6:33:43,78.4
Ivan CampoM35-39,CO,#1366,304,1304,1620,51:13:00,3:19:50,2:51:20,7:12:57,73.5
Nestor Parra AlonsoM35-39,CO,#1504,187,782,896,51:45:00,2:50:23,2:11:44,6:03:46,82.7
Carlos ContrerasM35-39,CO,#362,289,1235,1508,40:12:00,3:02:02,3:05:58,6:56:27,75.5
Alejandro MontoyaM35-39,CO,#148,73,310,339,32:43:00,2:31:07,2:15:57,5:26:13,88.8
Luis Enrique Silva AscencioM35-39,CO,#1552,237,1009,1188,40:15:00,3:00:47,2:36:16,6:25:45,79.5
Juan FlorezM35-39,CO,#1405,134,543,599,52:32:00,2:42:28,2:00:39,5:43:33,85.8
Nicolas RodriguezM35-39,CO,#1528,79,330,361,34:35:00,2:42:39,2:01:12,5:27:33,88.5
Ramiro SilvaM35-39,CO,#1551,20,87,94,29:30:00,2:31:45,1:45:42,4:54:29,94.6
Rodrigo CastilloM35-39,NI,#522,138,567,624,44:02:00,2:43:02,2:10:06,5:45:35,85.5
Andres Sebastian Rudqvist ValenciaM35-39,CO,#366,41,169,183,29:48:00,2:50:33,1:43:39,5:09:01,91.8
Jonatan Moreno DazaM35-39,CO,#2125,231,977,1147,52:14:00,2:55:22,2:25:20,6:21:53,80.1
Julian Andres Gomez PeñafielM35-39,CO,#442,84,343,377,36:46:00,2:43:27,2:02:07,5:28:56,88.3
Jorge MoncriffM35-39,CO,#1475,182,771,883,45:43:00,2:40:58,2:29:30,6:03:01,82.8
Jairo Hernan Gonzalez VallejoM35-39,CO,#507,123,497,550,48:38:00,2:45:23,1:59:30,5:40:09,86.4
Jorge MejiaM35-39,CO,#1463,223,953,1111,45:44:00,2:53:13,2:31:51,6:18:32,80.5
Luis CuevasM35-39,CO,#1385,90,374,413,47:13:00,2:43:29,1:55:28,5:32:08,87.7
Edwin SanchezM35-39,CO,#1543,189,790,906,48:07:00,2:58:31,2:12:03,6:04:15,82.6
Orlando Cuavas PalacioM35-39,CO,#127,10,60,64,39:21:00,2:28:09,1:32:26,4:45:14,96.5
Luis GarciaM35-39,CO,#1412,177,762,872,49:15:00,2:50:37,2:14:09,6:02:15,82.9
Martin IriarteM35-39,AR,#1432,193,803,921,45:35:00,2:49:10,2:24:13,6:04:51,82.5
Juan UribeM35-39,CO,#1570,310,1324,1656,53:50:00,3:05:54,3:02:35,7:20:16,72.6
Elkin RiosM35-39,CO,#1521,198,828,955,40:42:00,2:53:30,2:22:58,6:07:09,82.2
Juan GómezM35-39,CO,#1418,85,350,385,39:57:00,2:35:32,2:07:41,5:30:01,88.1
Alexander Sandoval BriceñoM35-39,CO,#1545,235,996,1171,54:28:00,3:02:15,2:18:43,6:24:25,79.7
Julian Andres Restrepo RamonM35-39,CO,#1515,25,107,116,35:56:00,2:24:56,1:52:27,4:58:50,93.8
Giovanni TorresM35-39,CO,#1561,128,527,581,41:59:00,2:43:30,2:09:49,5:42:26,86
Rafael VilchezM35-39,CH,#208,188,786,900,39:43:00,2:43:13,2:34:07,6:03:53,82.7
Andres Fernando Bojaca GarciaM35-39,CO,#1353,43,183,198,33:05:00,2:31:23,2:02:30,5:10:52,91.5
Daniel Salas VernotM35-39,CO,#367,220,948,1103,40:17:00,2:55:41,2:34:29,6:17:50,80.6
David Leonardo Molina GarzónM35-39,CO,#1470,309,1322,1654,1:02:53,3:10:10,2:35:05,7:19:58,72.6
Fernando Molano MoralesM35-39,CO,#1468,273,1161,1403,45:56:00,3:15:46,2:32:38,6:43:10,77.2
Luis Felipe Solano MéndezM35-39,CO,#1556,81,337,368,37:25:00,2:48:54,1:56:15,5:27:59,88.4
José Alberto Sánchez VillalbaM35-39,CO,#1544,151,637,715,54:11:00,2:38:34,2:13:06,5:51:55,84.5
Camilo Andres Rodriguez MarulandaM35-39,CO,#1530,248,1043,1237,52:20:00,3:04:35,2:22:24,6:29:04,79.1
Oscar CardenasM35-39,CO,#1367,253,1080,1286,48:40:00,2:57:31,2:34:50,6:33:05,78.5
Juan Camilo Gil GarzónM35-39,CO,#1415,234,992,1164,54:50:00,2:49:53,2:27:50,6:22:58,79.9
Javier Alonso HernandezM35-39,CO,#1424,168,706,804,37:53:00,2:47:59,2:22:35,5:57:22,83.7
Alfredo CalaoM35-39,CO,#1361,292,1245,1521,49:15:00,3:21:22,2:35:49,6:57:24,75.3
Sebastián BenítezM35-39,CO,#2091,117,477,526,45:55:00,2:43:26,1:59:39,5:39:07,86.6
Juan Felipe Diaz TrujilloM35-39,CO,#1392,121,488,538,47:16:00,2:50:44,1:54:45,5:39:27,86.5
Juan Pablo Molano VargasM35-39,CO,#1469,141,573,630,49:51:00,2:39:48,2:08:53,5:45:59,85.5
Rafael ArrietaM35-39,CO,#410,166,694,788,48:14:00,2:53:04,2:08:52,5:56:46,83.8
Diego PenagosM35-39,CO,#353,28,116,127,34:56:00,2:26:51,1:52:25,5:01:40,93.2
Rafael UrdanetaM35-39,VE,#1569,207,866,1002,42:02:00,2:55:02,2:24:05,6:10:15,81.7
Camilo Garzon MesaM35-39,CO,#480,99,419,461,43:05:00,2:34:55,2:07:40,5:34:59,87.3
Jaime RuizM35-39,CO,#1536,267,1148,1386,51:29:00,2:59:51,2:36:51,6:41:59,77.3
Mario Marzola PastranaM35-39,CO,#1460,221,950,1105,55:15:00,2:48:15,2:28:17,6:17:52,80.6
Jaime RozoM35-39,CO,#1534,185,774,886,50:40:00,2:57:31,2:05:34,6:03:16,82.8
